sample,H3N3,H3N3F1,H3N4,H3N4F1,H3N5,H3N5F1,H4N2,H4N3,H4N3S1,H4N3F1,H4N3F1S1,H4N4,H4N4S1,H4N4F1,H4N4F1S1,H4N5,H4N5S1,H4N5F1,H4N5F1S1,H5N2,H5N3,H5N3S1,H5N3F1S1,H5N4,H5N4S1,H5N4S2,H5N4F1,H5N4F1S1,H5N4F1S2,H5N4F2,H5N4F2S1,H5N5,H5N5S1,H5N5S2,H5N5F1,H5N5F1S1,H5N5F1S2,H6N2,H6N3,H6N3S1,H6N3F1S1,H6N4S1,H6N4S2,H6N5,H6N5S1,H6N5S2,H6N5S3,H6N5F1S1,H6N5F1S2,H6N5F1S3,H6N5F2S3,H6N6F1S1,H6N6F1S2,H7N2,H7N6S1,H7N6S2,H7N6S3,H7N6S4,H7N6F1S2,H7N6F1S3,H7N6F1S4,H8N2,H9N2
S240,6.341841007915574e-4,8.576681658396528e-4,0.0010665408287989383,0.019921919639011597,0.0011849218497529419,0.003204978435018375,1.9180728944553284e-4,8.600181054113813e-4,0.00468104500356371,8.447303460574155e-4,9.95285398434068e-4,0.0037246792533458355,0.0036511440001964213,0.04699711985184455,0.005624799553845994,0.0021052412613016755,0.002474226866216876,0.00767990589217718,0.004381315194147538,0.003776683547733932,7.506913035849591e-4,0.0021784602285408565,8.780172253269612e-4,0.006115048022620683,0.06763948269972866,0.40963447284477983,0.026629748715091894,0.043967201902056746,0.05769827181833327,6.170777476800278e-4,9.822745856934813e-4,0.0021426498212566546,0.012188119015947355,0.003243279620330784,0.004576689063074308,0.021195083472304182,0.024198001698969643,0.007730462177100172,5.923290754898116e-4,0.0021599830020835615,7.285914720936822e-4,9.67750615561866e-5,0.002317338062246852,5.966735659859142e-4,0.007826929863008758,0.016190417111494503,0.08044190374420916,0.0030547216042372282,0.005615259851709238,0.029545402924880695,0.0013380545609150208,4.1291829828910465e-4,4.8613803866071325e-4,0.003209337991313118,8.672450613420948e-4,0.0034178125097333203,0.003775779165795684,0.0036235390146449054,0.0010379265180587118,0.0012501469000476145,0.0016144333190661812,0.006391417274341819,0.008517694422288261
S25,6.945511927887643e-4,6.967748693693522e-4,0.0011232898243473733,0.013748103830484684,0.002005463375067262,0.0038253182231433942,2.1770480583805426e-4,9.900230767188366e-4,0.0062412885206249895,7.665947634250712e-4,8.471045334239521e-4,0.0039698216796059446,0.005100485013794013,0.03147557054657218,0.004266040500060588,0.0034315052648547263,0.0034517172187643478,0.010534549607090708,0.004802271087576852,0.005301302724944799,0.0012010462910931493,0.0032656417705384374,0.0012651295871564216,0.0063926623650643714,0.0621942219683187,0.4867618003833095,0.02128366063771524,0.042819002716319624,0.040339185473142365,4.085385059532105e-4,5.288723534197574e-5,0.0027147345185880305,0.01696258898970249,0.0032527309333455607,0.0065198373905817845,0.03263453075639269,0.028040683666219545,0.008224592931117438,8.885591578045321e-4,0.004103084671048355,4.7407201489172676e-4,0.0034161078738294,0.0013355687763135318,8.790135278789544e-4,0.005230908773200716,0.008935156729136742,0.06713154437143752,0.0027514104169437557,0.0029789981671534105,0.012118690512969583,4.175710029201997e-4,3.516238651454846e-4,4.1563052826355145e-4,0.0031877335298604445,1.5882272588981305e-4,9.943744139508592e-4,0.0015746303938981515,0.004223266471844743,5.545535362884466e-4,6.242918801546955e-4,0.0010152727107702738,0.005709463783377402,0.003896313804132098
S256,9.855281734613376e-4,9.360856777477115e-4,8.350634045597075e-4,0.013818607697146091,0.0010874806279113675,0.0034534353635551425,2.3201441616027034e-4,0.0011746384735593677,0.00652299499434665,9.05902527294657e-4,6.658863380514414e-5,0.003948165651758491,0.004607152752159948,0.038909780165737144,0.005180937615641802,0.0026976822020494747,0.002643288740724978,0.008816358864725284,0.003605884593483129,0.0036035897931341603,7.207023012386137e-4,0.0027806050620101377,0.001844238903516075,0.007883927307765132,0.07992871254409056,0.4210538516949269,0.026193593441595654,0.03887429183774459,0.04287097235819282,5.922995191240864e-4,5.607021646424914e-4,0.0026874861723090665,0.015001373688506401,0.0029747928617972997,0.005726289564451658,0.0213334838238476,0.022251172623563693,0.005847355533384777,6.901967034789266e-4,0.0030899055021385785,4.157680780507464e-4,0.004017910911705162,0.002400491556454002,2.803024569584068e-4,0.008297419994228328,0.01781427194035908,0.07715593366128247,0.003321958764448024,0.006071975214216036,0.030735668220961437,0.0012143306695445988,5.957732686756136e-4,7.889220400669557e-4,0.003220811898608082,0.002551140279500038,0.003269841040434864,0.0033570045388016815,0.0034960033292011777,0.0010369622577650033,0.0012987647924106065,0.0018162142094561467,0.006228681780991896,0.008167885100635312
S263,6.472579274470205e-4,7.677221174378549e-4,0.0014234604028918994,0.017845888967106944,0.0011687769510129102,0.004919800634311016,2.9282526104440596e-4,0.0011606559434744182,0.004702256574213673,8.240134809070808e-4,0.0010639122371962312,0.005962587678130899,0.004338067451669006,0.043605308283041315,0.0053697855024972515,0.0031333988922722495,0.002175255792354647,0.010347337000536907,2.1608276613894922e-4,0.005205454446453467,0.0012693365452603289,0.002406611241443969,0.0029966289742569614,0.009181290215742391,0.05887599194256763,0.438612078992133,0.027030772813121367,0.04189569351698942,0.046112588468882214,7.457249106418584e-4,9.176617237193061e-4,0.0037786109369928322,0.017069178127404785,0.003129131537834328,0.0068100052688009555,0.028836411526407108,0.021738292054139782,0.009548475299203288,9.295624025687633e-4,0.0027412967354794693,4.478752161492287e-4,0.004374568903197148,0.00452312322723762,0.0012588471663995454,0.00728804764205544,0.012017870994904901,0.06646839220487188,0.0030734692181110463,0.0033328414478362017,0.014092422964698387,5.531452348235873e-4,1.2862167383819283e-4,4.494028467263334e-4,0.004391764289021481,2.0314809388768924e-4,0.0017971439633654117,0.0025842848461424665,0.00407830560474945,5.851404709283009e-4,6.965400142034065e-4,9.906889581784047e-4,0.008692676633443116,0.009030766296475833
S267,6.206563178194757e-4,6.67539106283427e-4,7.274709333202663e-4,0.015588156529016123,0.0013278429087327152,0.004552399572207294,1.759031310778976e-4,0.0011064073034827066,0.004066513682729515,7.062733525036347e-4,8.593379094940985e-4,0.002552194073927693,0.0037928910726807703,0.03850475214055752,0.004764630708319397,0.002783606216018504,0.003616233801374382,0.011178542307270332,0.0042399159743606715,0.005420075193446411,0.0014293824674043692,0.0027305854289391674,9.716938264397876e-4,0.005373104969757448,0.07105597130248388,0.42839708319476005,0.026104381239987758,0.04258290405611204,0.04720467373881261,6.101022396156735e-4,4.289834737057037e-5,0.0030202804509768108,0.015440821465457671,0.0025338161346859975,0.009608987620888536,0.03694362702317964,0.023439198125700587,0.00930867959897905,9.176381104233809e-4,0.003232564130436553,0.0012654681158818719,0.0022675953707252667,0.0016647194225673054,6.149507830431161e-5,0.0064311498938730725,0.012779665893865725,0.05814825446899519,0.004112899387454395,0.005315613104116962,0.027624619657956883,0.0012991580882026536,6.282060254067573e-4,7.029550845703218e-4,0.0037793262245307702,1.3305357564030002e-4,0.002003801773399617,0.0021498226985151385,0.0022963022357451006,8.795136354480911e-4,0.0010120672857038865,0.0014306685244940755,0.007398230120566065,0.0072830481425978
S269,8.243277515879768e-4,7.451767068398201e-4,7.535598564004022e-4,0.01506966563110919,0.0016097126154478874,0.0035453898061430203,3.151803404303992e-4,0.0012105416440482584,0.006795748824340858,7.690972482554668e-4,0.0012028930761654264,0.00283856482611579,0.007149326368697616,0.03259346337194157,0.004421218535394991,0.0029395608925053885,0.003643863026899507,0.007634143473619605,0.004388217488720617,0.0053963195614853575,0.0011646613325699765,0.0052935466218909264,0.0010248596093477718,0.006126683380179084,0.08647494531409605,0.448845463042555,0.022297683348691925,0.04097139067342766,0.047840896898342554,6.556818437874097e-4,0.0014070773362529405,0.002817869026707397,0.01533600681039086,0.0026801625737068774,0.006557376157849634,0.027527814254966247,0.024527169600227394,0.0076044493808926205,9.43634609673847e-4,0.0069906139672050735,0.0011170639502433057,1.5010741191330142e-4,0.002656353586921528,9.701100773246429e-4,0.006064868679341188,0.010688710096845081,0.047105203183195235,0.0036487199588567257,0.004466305357680793,0.0233745530649403,0.001113980787570373,5.029907822958116e-4,6.131148325686889e-4,0.0033321982857054608,2.1594493360881564e-4,0.0013536591328082458,0.002268329647459394,0.004249449140804076,8.472288366338083e-4,0.001121203596788207,0.0020754289776598904,0.007048265915334907,0.006883824709761266
S27,5.050587755149625e-4,7.024966852984716e-4,3.8277049110598996e-4,0.004840057267493947,3.7787054146148913e-4,0.001127901756158607,1.8829987530308493e-4,7.86816866970411e-4,0.004767337345706395,7.588462143225577e-4,0.001239696670876699,0.0022231655258746004,0.0030439987557948794,0.028122193253443752,0.003596037686311284,0.001096921828359269,0.0015096433947793895,0.0063328839967191335,1.5280070406049534e-4,0.005455584744190552,8.631037163404226e-4,0.0021908352553653408,6.926366764258131e-4,0.005916815103287069,0.06864637632454539,0.45072925138261405,0.03655160190890079,0.06403719861235306,0.0624224099415557,5.699032762874115e-4,0.0013514379993145001,0.0018617352661967105,0.015685861641660012,0.00264711625108011,0.006795160541906673,0.03164203712241167,0.02307386759642146,0.0084917306084016,6.114262790712386e-4,0.0018586121484414728,5.234426202192866e-4,9.520931125135877e-5,0.0010235667453565706,5.902641444733554e-4,0.003780772046906969,0.006903436575371028,0.050174951411773853,0.003397652926172736,0.004979072769454762,0.03454544306893477,0.001183001817605619,4.040770168040247e-4,6.339780677597862e-4,0.0034188426743364717,2.8637964898075256e-4,9.055212625458689e-4,0.001170764740534709,0.0019173071318582507,7.156223145516904e-4,9.910513087759427e-4,0.001599137712450103,0.007210121407374322,0.006620905008087181
S271,6.972353815549785e-4,6.393645976150767e-4,5.447848490946597e-4,0.0066945307613386585,5.459495325015057e-4,0.0017530678557280944,1.7938129080226136e-4,8.771088772652943e-4,0.00577403543720427,6.787890551055555e-4,8.794682198509682e-4,0.0023794542853300994,0.003788816444963034,0.023396794958110093,0.004531853033594572,0.0011866935841413572,0.001936600675995834,0.005047538588654375,1.4709132378153096e-4,0.00355759413566824,6.909853358560854e-4,0.001682617817655142,8.921112954775614e-4,0.005443474231472795,0.06666297535979035,0.49001578203568835,0.024179640981017,0.043362491085885885,0.051545416389632635,5.612080706102245e-4,9.918316491199306e-4,0.0015818411643563428,0.012537007365545496,0.003171418991241871,0.004439844370913944,0.01839197428155141,0.022130131445100974,0.005896867242181676,5.684352063348997e-4,0.0018611747709777295,1.6608602161342995e-4,0.0020415635764885515,0.0017378101078973445,6.598597836080087e-4,0.005828576948734604,0.013049402477202605,0.07925207670326066,0.0030300948074778095,0.006356589038645392,0.040422439685120035,0.001518023171307267,5.137724729588847e-4,5.956824088049716e-4,0.002512903228190441,4.973221288443244e-4,0.0019624112093157694,0.003057169842569599,0.004278480362089665,0.001028027669843453,0.001434969436841039,0.0024141835734187295,0.005241649407279298,0.007554372331528384
S276,6.868967868908504e-4,5.464279603597897e-4,9.064947844511949e-4,0.013329040144371623,0.003250590669183573,0.0025416692750179306,1.536610036521862e-4,7.573273515240746e-4,0.005171456054123641,4.968058349793761e-4,0.0011847458580863126,0.0019187786250786912,0.006046278597308584,0.018376951844659838,0.00515635070083884,0.0032948178481963897,0.0060909655045197145,0.005183050214538386,0.005481380239762246,0.002193661081623558,4.078213760857665e-4,0.0029724086819785684,8.991485234882938e-4,0.003521057565752569,0.05909171680890357,0.3707133135235495,0.010547797559344279,0.03937857344369165,0.07555945107062417,4.3190899035185456e-4,9.665788443780591e-4,0.0016378572304732873,0.011757179303910986,0.0056997924698975995,0.003750322875965685,0.021363146009874365,0.03874327625993571,0.003334983975522989,3.2562483094931494e-4,0.0029278125081801352,9.62891684785989e-4,0.0023213716571555687,0.003001734311534,0.0011262080715272584,0.005665309009480414,0.009857942400170896,0.05536092038872924,0.005778893229598786,0.01512334808531976,0.08876904489792051,0.005033253456623487,0.001068799581189444,0.0018240260780514462,0.0015994821064341227,0.0016073820456489435,0.0026210247456349756,0.002610669345622097,0.004015141521333342,0.002967002544965269,0.004543860363661553,0.007504651835736701,0.003525822899815642,0.004793636901121549
S278,5.000226695559586e-4,5.594576717143039e-4,6.667639736361113e-4,0.008902788851753699,8.257351810276438e-4,0.0024224348939726964,1.54802634088031e-4,7.661828149331968e-4,0.004895655688176189,5.755685659565615e-4,7.223375578424462e-4,0.003214522509401019,0.0038817000663891117,0.025567977745605906,0.004420530438337333,0.0017697880802775754,0.0018971929214387346,0.005867694817413697,0.003729029140098766,0.0027999251553242266,6.252750076514613e-4,0.0019330503002999609,0.002858230246829285,0.006487713386045747,0.06255779959475882,0.5113593410185608,0.022002734586500833,0.0354222230974542,0.0430603144092991,5.89226967083168e-5,6.026651524497619e-4,0.0024821042493957395,0.015192966657646564,0.0030049492338713817,0.00449786304253247,0.01934731332552403,0.01923493048186028,0.00589523885690034,5.90833814823446e-4,0.002093410887915378,4.454081897854715e-4,0.00377381059660022,0.0035880826081197805,0.001704802928626512,0.0106708535282228,0.014139430063725963,0.0795102006884434,0.0031972210141564456,0.004490545082178635,0.024955694681093384,8.826193205177408e-4,6.555735174003086e-4,6.05988856147294e-4,0.002482112553650145,6.276149382687879e-4,0.0028359781649842917,0.002725940728344255,0.0036117034278225903,9.830184834250116e-4,9.758165600706535e-4,0.0015420795278930166,0.005562290337477996,0.00790502974317914
S279,4.900258203975801e-4,6.023785342860393e-4,8.79683377409294e-4,0.023463621917999895,0.001978887977068126,0.00410567181122669,1.6835570073687399e-4,7.285456018299786e-4,0.004062636308547508,6.162686858860032e-4,0.0016883201455487357,0.0026158881234761584,0.003951725786421474,0.030070639176581957,0.004670492163544924,0.003114374324973759,0.004100781779228686,0.008877203983793165,0.0057142207045457125,0.004851629514478973,6.775479303737424e-4,0.003002359027603307,0.0024189016966000786,0.004338649615598456,0.05235688945806579,0.37594709732048615,0.013710929163212739,0.04196308060941524,0.05817386043738583,6.40502070660391e-5,9.585033920083409e-4,0.0027935920294578603,0.016024145346790676,0.0028478644365100675,0.006528181919049343,0.028638526143433513,0.024797924085088158,0.008100123950091366,6.386395126689424e-4,0.0033077219121877568,0.0014267308280355945,8.623930426114305e-5,0.0021141168606633697,9.582857174942397e-4,0.005480882871762402,0.0090923556795619,0.049075166678414446,0.003973989004169477,0.01096236591405837,0.08339886022131096,0.0059837521354738745,0.00101014786425446,0.0031221258423843167,0.003771894043418617,1.2829562776605832e-4,0.003791881235980544,0.002386895036269942,0.0035471459894398467,0.00237481805913147,0.0036213867257769215,0.006553205753841735,0.007755389119727432,0.006713663637742895
S28,5.899567953019409e-4,6.877495376644438e-4,5.633588778927373e-4,0.010048527902096276,9.230753929510008e-4,0.0019330163942037429,1.2772161085113e-4,7.899025151388005e-4,0.005418660500722122,6.899960469190215e-4,7.188538228679032e-4,0.0023838860044936463,0.004334711886749237,0.03462450451305568,0.0034678328781371035,0.0020125424496594125,0.0022085831240503517,0.0066447490886666,1.126722502363369e-4,0.002763378391645443,4.7855565124883706e-4,0.0020625589306247326,7.98975231749587e-4,0.005421050078486426,0.07647332684775524,0.513722909425485,0.03312605980137088,0.0417464833784219,0.05750030098701486,4.5521862932221345e-4,6.5980559690905e-4,0.001987651204512665,0.012973582726095067,0.00240997883587957,0.004905791164907141,0.0156981110858467,0.019591925339592642,0.004703365105651562,4.846445454828232e-4,0.0019190495538115818,3.768194220824414e-4,6.755802315368458e-5,8.909349261840311e-4,3.868677302925826e-4,0.004455960621531544,0.009001380450997645,0.06254137119494683,0.0024919158443441783,0.0035518371967922075,0.020059080257601582,5.751202864208587e-4,3.1144690581445946e-4,3.887008800891544e-4,0.001871331399480441,1.0199991959434812e-4,0.0010706004012616852,0.0015373506957078343,0.002557868030776956,5.934154050554105e-4,7.139466684594235e-4,0.0011526984432238456,0.004230458492229163,0.005944951537377476
S280,0.0010513075100268595,7.649565463671682e-4,0.001220188278236491,0.013908993389731405,0.0011728317915611392,0.003186087239003076,2.3641588810352306e-4,0.0012130573344242908,0.007736657972265963,7.531028633520457e-4,6.787464644580556e-5,0.004436981130062378,0.006051567720163293,0.02704492125768254,0.0041285582800433054,0.0021302950821644284,0.0018623729707398665,0.006312703278076807,0.0038350574023043103,0.003847047889939138,7.686024106588378e-4,0.002701209220016064,0.0010022086852394282,0.007023315409889563,0.07307305018449972,0.4832296823598909,0.019403003218707852,0.035751042306363875,0.049529571683897745,6.978660647914411e-4,9.934417229777368e-4,0.0022220286376923464,0.012333211224584794,0.002778887600185724,0.005410707504649875,0.01893167583138166,0.01440920368114343,0.006095145235575345,8.572396588796595e-4,0.0032476355943801866,5.418224361514847e-4,0.0024082112080790865,0.0018551145227524183,0.0011157332332186528,0.006648885161801505,0.012945128102335328,0.0599568442875391,0.0036720678010225467,0.0067846422395817065,0.041565200670383294,0.0022745115143907807,5.584835562229138e-4,0.0010360986776670822,0.002598416258902947,6.191461788146998e-4,0.002501627511616827,0.002739009709250299,0.0037188725824606923,0.0012621076026822454,0.0016804920131085455,0.002619902692110316,0.005359219393646781,0.007185912977386792
S286,1.1544173159971262e-4,8.356834736933426e-4,7.40413619265491e-4,0.01771725837638759,0.0012237489241526643,0.003611315183017794,1.2738633447195851e-4,0.0010342549040507423,0.007462476655165608,8.008214978838018e-4,6.498276211891708e-4,0.003428935986782406,0.005527210921900386,0.04576393788209404,0.004449140070829724,0.002374174207190292,0.002608304146924256,0.009379340305674243,0.001891177061753125,0.003519162504309342,7.128490002247439e-4,0.0027740327106037573,0.0015682743438273665,0.0059861468092078365,0.07435857790855872,0.43634228679796083,0.029190863415887593,0.0468851468811923,0.06063036806607314,6.911164627419395e-4,0.001079714909246932,0.0020784039702525015,0.010763032208407883,0.0027715476269179547,0.005524180124258955,0.021267892691813676,0.025025706437516764,0.0052531037021672335,7.606769777010804e-4,0.0025413027638676836,0.0010249835296966996,0.00317862111375184,0.002866857021335861,7.942144387281696e-4,0.004711364108912465,0.009421729495414493,0.03974711550341702,0.0038918917842198524,0.0066081778310795695,0.04676324738246964,0.0024003993624010485,4.664044910036342e-4,0.0011978496204005378,0.002221939700230137,2.5128092988213835e-4,0.0013231020521109799,0.0016265612611512624,0.0020656309543557677,0.0012337103833970603,0.001595746071072964,0.0028314642925847716,0.004763037478257311,0.006790957129568683
S287,8.925074386911274e-4,6.300137746849396e-4,5.907154734057572e-4,0.010301517440428414,9.009246004056475e-4,0.0023152291555377192,1.313661046315584e-4,9.436150538734192e-4,0.007606301236777863,6.484013395558456e-4,4.370649126839817e-4,0.002585280995281902,0.00487905066788013,0.02574554796766264,0.0030951174270965145,0.0014445398621323587,0.0022326418117242686,0.006369421832859993,0.001558732322172077,0.002627280324776803,5.210350330328318e-4,0.002258176069979003,0.0016203448646804784,0.004844910400055567,0.06896133079351795,0.4716603167058797,0.017444944015726382,0.03207302885350136,0.04532117100032732,4.827453804211446e-4,7.078649892403765e-4,0.001690681946481279,0.010140692881031787,0.0034550830427049458,0.003933905777973746,0.01801430757100317,0.02441616808881835,0.005239434852302121,5.966366887323337e-4,0.002181601693452505,6.851833012468091e-5,0.003694375096794946,0.0030146831002772143,6.950315813740827e-4,0.006672324066280545,0.015227725971393748,0.06818169039765178,0.003142991125138633,0.007922647521302943,0.06670389280255641,0.002968093621410431,4.7775484488736726e-4,0.0020229098858792574,0.002111398561822651,0.002062370514304471,0.002873843496988476,0.0034420731283367717,0.0048638010926417615,0.0018147288629299263,0.002762958757437448,0.0047133811123354526,0.004685945409286681,0.006692935803672706
S288,5.395488632644216e-4,4.712361727513809e-4,7.662028571531106e-4,0.01002968155330912,6.811803313856722e-4,0.0024084418048492696,9.836667545895552e-5,7.630528719218338e-4,0.004830332414071248,5.693285310238849e-4,4.243217105504471e-4,0.004595824579939883,0.004000526202582107,0.027984661181092038,0.0025785437725933317,0.0016034353983771226,0.001322109187214569,0.006433150091695687,0.0014582433005964918,0.003392378954896276,9.460141366589188e-4,0.002544013570220219,0.0016457150903657393,0.007157376331075601,0.06621554152985445,0.4821350547108716,0.021981883808649762,0.03799492377298718,0.0501434301067313,4.865472584213429e-4,9.649712147543007e-4,0.002006824124693578,0.010178072199262237,0.0032136611227803085,0.004828011680242427,0.021299609877997172,0.015596142107533836,0.006148567650202528,7.483890838931363e-4,0.00229130527747863,7.17964354872071e-4,3.7992572074232615e-5,0.003737819793546708,8.898446539609158e-4,0.0051556288661832,0.012404249607249144,0.0913836174831251,0.0028929192523920763,0.003579335026745783,0.029377795071338184,0.0010384577018800758,3.191157860209907e-4,5.173322444415469e-4,0.002214307875587753,3.011793962818545e-5,0.001764967073413148,0.0032563678394932983,0.006214153155307582,7.619068646307473e-4,9.544272553209888e-4,0.002438026006384742,0.005840371449973636,0.0065524557007978
S290,7.60995077215629e-4,0.0014812839528583453,0.0017129986957773592,0.07072027741594063,0.004327074934779305,0.013200880940410054,2.8518720991318666e-4,0.0014051774668816899,0.0035586821077590357,0.0012458147894579092,0.0024469439861218136,0.00540865104332803,0.004040611911710894,0.07930061952088288,0.005592832165664771,0.0047145835563454485,0.004217910002593332,0.020072971083907938,0.006128241913999186,0.00646947642920319,0.0016813359313421156,0.0034146236491389994,8.197072785847752e-4,0.0074121083915602804,0.04646183769165373,0.2560101163797308,0.03605751257798767,0.0559151697049902,0.05914837303206319,4.906073514727296e-4,0.0010199187277711884,0.003059464986876005,0.012234586834010927,0.0030733420380551573,0.011316777160194247,0.044619901444688116,0.03204867422594611,0.009517168345219937,0.001557133873941709,0.0033324502115177897,6.111164790416676e-4,0.0052799121198184975,0.002095177969430356,5.960111599159077e-4,0.0048040290535944245,0.005252882604624461,0.02478527262904824,0.0049419561509511795,0.007940272310298029,0.03368735808527793,0.003249455390111631,4.757366043249827e-4,6.236127325053944e-4,0.005551025220840879,5.613457592757581e-4,9.102338168385264e-4,8.980911255481147e-4,8.81193696563298e-4,7.304141736427173e-4,7.15798878173027e-4,9.861539923952847e-4,0.009892081053926341,0.005811598121651565
S292,4.0582986197704174e-4,7.075662980106366e-4,2.642987707687456e-4,0.0066133116813584135,5.308576611066225e-4,0.001438943241940968,1.887911312239907e-4,0.0011740796277669402,0.005748953746486547,6.692079721732362e-4,8.278695390419029e-5,0.0024439820604178833,0.004889407269939401,0.028653437231329463,0.0038457138406759895,0.0018804710284048489,0.0025284879195779583,0.00434161786264229,0.0010205219178171549,0.0030677948717257623,7.785926961717335e-4,0.00298740298054357,4.7885089073533576e-4,0.005959036473654249,0.08546234958033473,0.47493352107256165,0.026242137970928246,0.03657658923356718,0.06335616721370065,2.348520474190092e-4,8.858916596423875e-4,0.0030151457034611243,0.01539664799536603,0.0028794364375214656,0.0031769478771188782,0.012312518849468369,0.015498781917955385,0.0051764191828516494,8.688914277126956e-4,0.00434904402053664,2.89226224731739e-4,2.7621768979759333e-4,0.0025185692713315046,2.2951551268806972e-4,0.006270634307229334,0.012893803584499727,0.06263955414522522,0.003171106782453641,0.005990660896361632,0.04277639259346028,0.0023440505660671093,2.3199488952851515e-4,2.957611819365803e-4,0.0025379945242277584,2.505567051942337e-4,0.002384441430799887,0.0025512954847969637,0.003499281179414305,4.331878439045844e-4,0.001872247200347322,5.821541194133585e-4,0.004607718801638737,0.006394596456763383
S3,8.742878012201351e-4,7.34585959293705e-4,5.533347660242527e-4,0.010505290255311174,7.602884515478931e-4,0.0016106262194819662,1.3851824425395893e-4,8.110193287831722e-4,0.008315144359702323,8.041300162302173e-4,0.0010244705107449663,0.0021011208551421187,0.004795187212580832,0.0294866149675554,0.0021973163537426037,0.0012726459288464765,0.0016797364271366733,0.005349859672717598,0.0011130105248636848,0.003454760694815665,4.8050973469553006e-4,0.0019424554551623892,0.0010217957691143345,0.003831587449595516,0.07150623776689885,0.47777553267948125,0.024316015883599145,0.043629614638169674,0.0489302733723234,2.517541366061252e-4,4.4933511560916176e-4,0.0013069534093680531,0.008659951046578107,0.002751706545093305,0.0052771932843534925,0.027034374244884633,0.02186873965284849,0.005329775240498594,4.334897884354459e-4,0.001701254598125201,5.52291330902725e-4,7.110643821540628e-5,0.001112294441205736,5.703245265479385e-4,0.004144125194461059,0.012543542395564626,0.09615025387255842,0.0023534733501398516,0.0028390080226249987,0.018672971592714294,3.846801031979039e-4,2.462201278024628e-4,4.668538245464948e-4,0.0028278484682600705,2.4463395529176904e-4,0.00184338189121694,0.0029120828803960172,0.0038394559778596525,5.769637696726088e-4,6.886779197992341e-4,0.0012212958984417217,0.007174146764098365,0.006862438248206379
S31,0.00064686752310877285,6.717888713596449e-4,7.858360407798219e-4,0.02507918973131272,0.003897887114895483,0.006815406311975238,1.3218018672629542e-4,6.363953721607148e-4,0.006162865681808018,6.18717467376264e-4,6.957609342486036e-4,0.0021244179685519136,0.005160359741794749,0.033003196507390906,0.003643208942345751,0.004108364030049763,0.005707655881934384,0.013963325586092187,0.0048504929110159,0.004859958810278482,4.48123238404677e-4,0.002974522053421168,0.0010588576323154737,0.003497088354500338,0.06545497260837306,0.3834187374584486,0.01526509209344898,0.05106486342753303,0.07671603264310851,5.750130462159593e-5,4.941145765003371e-4,0.0020200675041931776,0.014891157542272241,0.0048450227159089285,0.008110199641328341,0.03732482956024616,0.048882059734694776,0.004874176444361248,6.140873944052758e-4,0.002335435646969885,4.7424228715921784e-4,6.526241141327092e-5,0.001340957392350929,5.448572144025528e-4,0.003497426277291545,0.006363696671695754,0.032825415880277264,0.003608719453736013,0.0066854256699793255,0.06213016544730747,0.002735076362943566,5.250995021645299e-4,0.001346097087676497,0.0019686993271801332,5.851351195892867e-4,0.0011175347518394118,8.266667008111527e-4,9.479074990783027e-4,9.430655992676186e-4,0.0011375014367357365,0.0021297437921692923,0.004211337699263766,0.005529921404577467
S314,5.271468517462414e-4,8.660194988012101e-4,0.0011421957347571498,0.016528377002438553,0.0016313324995598216,0.003278556585075742,2.24135107154203e-4,0.0011836469315837156,0.004945625590598029,8.666428579581924e-4,9.738263683500677e-4,0.0030661593787890532,0.004486805700833538,0.03415178085926352,0.0036903732507009225,0.0025551907970058686,0.00278670527432978,0.007406804115696041,0.0015926198939028222,0.003435762028508416,8.007774671707454e-4,0.00215805964028632,5.988559146935403e-4,0.005701674867131668,0.0691696285340936,0.48270717515728073,0.01858077866062251,0.03235710603727721,0.03250594665181158,3.1907575377890983e-4,9.518711582952916e-4,0.0026042072227216353,0.015459961676596294,0.0023465970062222213,0.005496496051788341,0.02244391823328948,0.021378878125354196,0.006585639214862266,8.769795248122156e-4,0.0051687218044049995,3.9481622179508765e-4,3.781992279631944e-4,0.0018830589145989317,3.4137046110968865e-4,0.0058607205229731845,0.012771107162728959,0.07976429017888861,0.0029324106481637526,0.0032860790356137623,0.012760376892567638,3.7598439643862536e-4,3.127723204256217e-4,4.033841865550965e-4,0.00314449832341409,3.5046605125536173e-4,0.0022082151518720626,0.002828379158225249,0.004426098149477946,5.383527530134495e-4,5.01440296489579e-4,7.248805294522922e-4,0.005571227258088025,0.007061764540272025
